"Pop_Code","Plant_ID","Year","yday","Site","Latitude","Longitude","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns"
141,"2_KSR_S22_1_12",2008,247,"2_KSR",44.027957,-79.541863,170,141,1420.21662623863,1221.73338394256,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
142,"2_KSR_S17_1_13",2008,235,"2_KSR",44.027957,-79.541863,170,129,1420.21662623863,1092.85540431657,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
143,"2_KSR_S10_1_14",2008,214,"2_KSR",44.027957,-79.541863,170,108,1420.21662623863,872.958536065845,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
144,"2_KSR_C30_1_15",2008,193,"2_KSR",44.027957,-79.541863,170,87,1420.21662623863,600.487577807937,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
145,"2_KSR_T3_1_16",2008,202,"2_KSR",44.027957,-79.541863,170,96,1420.21662623863,723.448796607417,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
146,"2_KSR_C17_1_17",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
147,"2_KSR_E3_1_18",2008,197,"2_KSR",44.027957,-79.541863,170,91,1420.21662623863,648.230223794457,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
148,"2_KSR_C19_1_19",2008,206,"2_KSR",44.027957,-79.541863,170,100,1420.21662623863,771.250007751907,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
149,"2_KSR_T1_1_20",2008,216,"2_KSR",44.027957,-79.541863,170,110,1420.21662623863,896.518488495481,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
150,"2_KSR_E16_1_21",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
151,"2_KSR_S10_1_22",2008,218,"2_KSR",44.027957,-79.541863,170,112,1420.21662623863,921.853293350515,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
152,"2_KSR_E16_1_23",2008,198,"2_KSR",44.027957,-79.541863,170,92,1420.21662623863,663.504187231012,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
153,"2_KSR_S20_1_24",2008,218,"2_KSR",44.027957,-79.541863,170,112,1420.21662623863,921.853293350515,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
154,"2_KSR_E12_1_25",2008,205,"2_KSR",44.027957,-79.541863,170,99,1420.21662623863,759.245609381265,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
155,"2_KSR_J15_2_1",2008,201,"2_KSR",44.027957,-79.541863,170,95,1420.21662623863,711.278994942515,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
156,"2_KSR_E6_2_2",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
157,"2_KSR_E24_2_3",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
158,"2_KSR_A7_2_4",2008,193,"2_KSR",44.027957,-79.541863,170,87,1420.21662623863,600.487577807937,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
159,"2_KSR_J1_2_5",2008,205,"2_KSR",44.027957,-79.541863,170,99,1420.21662623863,759.245609381265,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
160,"2_KSR_C11_2_6",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
161,"2_KSR_J9_2_7",2008,198,"2_KSR",44.027957,-79.541863,170,92,1420.21662623863,663.504187231012,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
162,"2_KSR_C30_2_8",2008,193,"2_KSR",44.027957,-79.541863,170,87,1420.21662623863,600.487577807937,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
163,"2_KSR_A18_2_9",2008,192,"2_KSR",44.027957,-79.541863,170,86,1420.21662623863,589.730454889827,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
164,"2_KSR_E15_2_10",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
165,"2_KSR_E30_2_11",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
166,"2_KSR_S2_2_12",2008,207,"2_KSR",44.027957,-79.541863,170,101,1420.21662623863,783.548636650335,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
167,"2_KSR_C11_2_13",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
168,"2_KSR_J21_2_14",2008,201,"2_KSR",44.027957,-79.541863,170,95,1420.21662623863,711.278994942515,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
169,"2_KSR_J10_2_15",2008,207,"2_KSR",44.027957,-79.541863,170,101,1420.21662623863,783.548636650335,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
170,"2_KSR_E4_2_16",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
171,"2_KSR_E23_2_17",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
172,"2_KSR_E15_2_18",2008,192,"2_KSR",44.027957,-79.541863,170,86,1420.21662623863,589.730454889827,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
173,"2_KSR_C1_2_19",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
174,"2_KSR_C28_2_20",2008,192,"2_KSR",44.027957,-79.541863,170,86,1420.21662623863,589.730454889827,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
175,"2_KSR_S6_2_21",2008,201,"2_KSR",44.027957,-79.541863,170,95,1420.21662623863,711.278994942515,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
176,"2_KSR_J28_2_22",2008,205,"2_KSR",44.027957,-79.541863,170,99,1420.21662623863,759.245609381265,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
177,"2_KSR_A7_2_23",2008,192,"2_KSR",44.027957,-79.541863,170,86,1420.21662623863,589.730454889827,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
178,"2_KSR_S19_2_24",2008,235,"2_KSR",44.027957,-79.541863,170,129,1420.21662623863,1092.85540431657,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
179,"2_KSR_C18_2_25",2008,200,"2_KSR",44.027957,-79.541863,170,94,1420.21662623863,695.470252977968,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
180,"2_KSR_T6_3_1",2008,205,"2_KSR",44.027957,-79.541863,170,99,1420.21662623863,759.245609381265,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
181,"2_KSR_J25_3_2",2008,193,"2_KSR",44.027957,-79.541863,170,87,1420.21662623863,600.487577807937,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
182,"2_KSR_J17_3_3",2008,206,"2_KSR",44.027957,-79.541863,170,100,1420.21662623863,771.250007751907,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
183,"2_KSR_A20_3_4",2008,192,"2_KSR",44.027957,-79.541863,170,86,1420.21662623863,589.730454889827,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
184,"2_KSR_C18_3_5",2008,198,"2_KSR",44.027957,-79.541863,170,92,1420.21662623863,663.504187231012,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
185,"2_KSR_T15_3_6",2008,207,"2_KSR",44.027957,-79.541863,170,101,1420.21662623863,783.548636650335,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
186,"2_KSR_S6_3_7",2008,198,"2_KSR",44.027957,-79.541863,170,92,1420.21662623863,663.504187231012,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
187,"2_KSR_C14_3_8",2008,192,"2_KSR",44.027957,-79.541863,170,86,1420.21662623863,589.730454889827,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
188,"2_KSR_J26_3_9",2008,205,"2_KSR",44.027957,-79.541863,170,99,1420.21662623863,759.245609381265,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
189,"2_KSR_C13_3_10",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
190,"2_KSR_C22_3_11",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
191,"2_KSR_A6_3_12",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
192,"2_KSR_A2_3_13",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
193,"2_KSR_C27_3_14",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
194,"2_KSR_C20_3_16",2008,198,"2_KSR",44.027957,-79.541863,170,92,1420.21662623863,663.504187231012,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
195,"2_KSR_C28_3_17",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
196,"2_KSR_C29_3_18",2008,198,"2_KSR",44.027957,-79.541863,170,92,1420.21662623863,663.504187231012,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
197,"2_KSR_C15_3_19",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
198,"2_KSR_J11_3_20",2008,201,"2_KSR",44.027957,-79.541863,170,95,1420.21662623863,711.278994942515,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
199,"2_KSR_S17_3_21",2008,220,"2_KSR",44.027957,-79.541863,170,114,1420.21662623863,946.817121674049,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
200,"2_KSR_J24_3_22",2008,193,"2_KSR",44.027957,-79.541863,170,87,1420.21662623863,600.487577807937,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
201,"2_KSR_C2_3_23",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
202,"2_KSR_J7_3_24",2008,193,"2_KSR",44.027957,-79.541863,170,87,1420.21662623863,600.487577807937,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
203,"2_KSR_S15_3_25",2008,212,"2_KSR",44.027957,-79.541863,170,106,1420.21662623863,847.119182432412,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
204,"2_KSR_J21_4_2",2008,197,"2_KSR",44.027957,-79.541863,170,91,1420.21662623863,648.230223794457,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
205,"2_KSR_A6_4_3",2008,197,"2_KSR",44.027957,-79.541863,170,91,1420.21662623863,648.230223794457,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
206,"2_KSR_E3_4_4",2008,186,"2_KSR",44.027957,-79.541863,170,80,1420.21662623863,514.170082586003,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
207,"2_KSR_C22_4_5",2008,193,"2_KSR",44.027957,-79.541863,170,87,1420.21662623863,600.487577807937,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
208,"2_KSR_T1_4_6",2008,202,"2_KSR",44.027957,-79.541863,170,96,1420.21662623863,723.448796607417,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
209,"2_KSR_E6_4_7",2008,192,"2_KSR",44.027957,-79.541863,170,86,1420.21662623863,589.730454889827,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
210,"2_KSR_E25_4_8",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
211,"2_KSR_A16_4_9",2008,194,"2_KSR",44.027957,-79.541863,170,88,1420.21662623863,613.53095234258,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
212,"2_KSR_E18_4_11",2008,202,"2_KSR",44.027957,-79.541863,170,96,1420.21662623863,723.448796607417,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
213,"2_KSR_S13_4_12",2008,239,"2_KSR",44.027957,-79.541863,170,133,1420.21662623863,1134.49539285649,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
214,"2_KSR_A2_4_13",2008,192,"2_KSR",44.027957,-79.541863,170,86,1420.21662623863,589.730454889827,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
215,"2_KSR_J1_4_15",2008,197,"2_KSR",44.027957,-79.541863,170,91,1420.21662623863,648.230223794457,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
216,"2_KSR_S13_4_16",2008,200,"2_KSR",44.027957,-79.541863,170,94,1420.21662623863,695.470252977968,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
217,"2_KSR_E2_4_17",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
218,"2_KSR_S9_4_18",2008,212,"2_KSR",44.027957,-79.541863,170,106,1420.21662623863,847.119182432412,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
219,"2_KSR_E11_4_19",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
220,"2_KSR_T6_4_21",2008,206,"2_KSR",44.027957,-79.541863,170,100,1420.21662623863,771.250007751907,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
221,"2_KSR_T10_4_23",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
222,"2_KSR_C19_4_24",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
223,"2_KSR_E12_4_25",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
224,"2_KSR_J3_5_1",2008,197,"2_KSR",44.027957,-79.541863,170,91,1420.21662623863,648.230223794457,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
225,"2_KSR_T10_5_2",2008,194,"2_KSR",44.027957,-79.541863,170,88,1420.21662623863,613.53095234258,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
226,"2_KSR_E25_5_3",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
227,"2_KSR_S4_5_4",2008,205,"2_KSR",44.027957,-79.541863,170,99,1420.21662623863,759.245609381265,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
228,"2_KSR_J24_5_6",2008,198,"2_KSR",44.027957,-79.541863,170,92,1420.21662623863,663.504187231012,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
229,"2_KSR_S1_5_7",2008,219,"2_KSR",44.027957,-79.541863,170,113,1420.21662623863,935.322695602201,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
230,"2_KSR_E18_5_8",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
231,"2_KSR_S14_5_10",2008,235,"2_KSR",44.027957,-79.541863,170,129,1420.21662623863,1092.85540431657,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
232,"2_KSR_C2_5_11",2008,192,"2_KSR",44.027957,-79.541863,170,86,1420.21662623863,589.730454889827,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
233,"2_KSR_E23_5_12",2008,193,"2_KSR",44.027957,-79.541863,170,87,1420.21662623863,600.487577807937,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
234,"2_KSR_E24_5_13",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
235,"2_KSR_C20_5_14",2008,200,"2_KSR",44.027957,-79.541863,170,94,1420.21662623863,695.470252977968,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
236,"2_KSR_E17_5_16",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
237,"2_KSR_T2_5_17",2008,212,"2_KSR",44.027957,-79.541863,170,106,1420.21662623863,847.119182432412,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
238,"2_KSR_T2_5_19",2008,247,"2_KSR",44.027957,-79.541863,170,141,1420.21662623863,1221.73338394256,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
239,"2_KSR_S23_5_20",2008,202,"2_KSR",44.027957,-79.541863,170,96,1420.21662623863,723.448796607417,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
240,"2_KSR_S23_5_21",2008,229,"2_KSR",44.027957,-79.541863,170,123,1420.21662623863,1028.60170398545,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
241,"2_KSR_E13_5_22",2008,192,"2_KSR",44.027957,-79.541863,170,86,1420.21662623863,589.730454889827,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
242,"2_KSR_J11_5_23",2008,198,"2_KSR",44.027957,-79.541863,170,92,1420.21662623863,663.504187231012,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
243,"2_KSR_E17_5_24",2008,197,"2_KSR",44.027957,-79.541863,170,91,1420.21662623863,648.230223794457,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
244,"2_KSR_C17_5_25",2008,198,"2_KSR",44.027957,-79.541863,170,92,1420.21662623863,663.504187231012,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
245,"2_KSR_C1_6_1",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
246,"2_KSR_J7_6_2",2008,202,"2_KSR",44.027957,-79.541863,170,96,1420.21662623863,723.448796607417,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
247,"2_KSR_C29_6_3",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
248,"2_KSR_A22_6_4",2008,197,"2_KSR",44.027957,-79.541863,170,91,1420.21662623863,648.230223794457,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
249,"2_KSR_J22_6_5",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
250,"2_KSR_E13_6_6",2008,201,"2_KSR",44.027957,-79.541863,170,95,1420.21662623863,711.278994942515,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
251,"2_KSR_S1_6_7",2008,219,"2_KSR",44.027957,-79.541863,170,113,1420.21662623863,935.322695602201,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
252,"2_KSR_T7_6_8",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
253,"2_KSR_J25_6_9",2008,197,"2_KSR",44.027957,-79.541863,170,91,1420.21662623863,648.230223794457,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
254,"2_KSR_C15_6_10",2008,197,"2_KSR",44.027957,-79.541863,170,91,1420.21662623863,648.230223794457,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
255,"2_KSR_T14_6_11",2008,205,"2_KSR",44.027957,-79.541863,170,99,1420.21662623863,759.245609381265,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
256,"2_KSR_A18_6_12",2008,198,"2_KSR",44.027957,-79.541863,170,92,1420.21662623863,663.504187231012,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
257,"2_KSR_E30_6_13",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
258,"2_KSR_E2_6_14",2008,197,"2_KSR",44.027957,-79.541863,170,91,1420.21662623863,648.230223794457,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
259,"2_KSR_E11_6_15",2008,192,"2_KSR",44.027957,-79.541863,170,86,1420.21662623863,589.730454889827,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
260,"2_KSR_S14_6_16",2008,229,"2_KSR",44.027957,-79.541863,170,123,1420.21662623863,1028.60170398545,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
261,"2_KSR_A12_6_17",2008,195,"2_KSR",44.027957,-79.541863,170,89,1420.21662623863,628.203151102403,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
262,"2_KSR_A16_6_18",2008,191,"2_KSR",44.027957,-79.541863,170,85,1420.21662623863,579.684767377138,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
263,"2_KSR_J9_6_19",2008,200,"2_KSR",44.027957,-79.541863,170,94,1420.21662623863,695.470252977968,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
264,"2_KSR_J28_6_20",2008,197,"2_KSR",44.027957,-79.541863,170,91,1420.21662623863,648.230223794457,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
265,"2_KSR_J18_6_22",2008,213,"2_KSR",44.027957,-79.541863,170,107,1420.21662623863,860.297530312825,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
266,"2_KSR_S15_6_23",2008,207,"2_KSR",44.027957,-79.541863,170,101,1420.21662623863,783.548636650335,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
267,"2_KSR_S2_6_24",2008,220,"2_KSR",44.027957,-79.541863,170,114,1420.21662623863,946.817121674049,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
268,"2_KSR_J10_6_25",2008,216,"2_KSR",44.027957,-79.541863,170,110,1420.21662623863,896.518488495481,8.60737349235536,17.7119371220815,-0.171488769834749,-0.72974278568637,11
269,"3_Timmins_C18_1_1",2008,216,"3_Timmins",48.468117,-81.351663,110,68,854.045359801414,549.766751042255,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
270,"3_Timmins_T2_1_5",2008,248,"3_Timmins",48.468117,-81.351663,110,100,854.045359801414,819.20213213078,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
271,"3_Timmins_E23_1_6",2008,212,"3_Timmins",48.468117,-81.351663,110,64,854.045359801414,510.588134095745,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
272,"3_Timmins_T1_1_8",2008,245,"3_Timmins",48.468117,-81.351663,110,97,854.045359801414,795.170284238697,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
273,"3_Timmins_C18_1_9",2008,219,"3_Timmins",48.468117,-81.351663,110,71,854.045359801414,584.563981660334,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
274,"3_Timmins_J9_1_10",2008,240,"3_Timmins",48.468117,-81.351663,110,92,854.045359801414,745.049824312513,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
275,"3_Timmins_S6_1_12",2008,248,"3_Timmins",48.468117,-81.351663,110,100,854.045359801414,819.20213213078,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
276,"3_Timmins_C1_1_13",2008,212,"3_Timmins",48.468117,-81.351663,110,64,854.045359801414,510.588134095745,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
277,"3_Timmins_C14_1_15",2008,207,"3_Timmins",48.468117,-81.351663,110,59,854.045359801414,463.574287186143,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
278,"3_Timmins_T15_1_16",2008,250,"3_Timmins",48.468117,-81.351663,110,102,854.045359801414,826.865668602163,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
279,"3_Timmins_S19_1_17",2008,233,"3_Timmins",48.468117,-81.351663,110,85,854.045359801414,687.652593694434,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
280,"3_Timmins_T14_1_18",2008,237,"3_Timmins",48.468117,-81.351663,110,89,854.045359801414,725.264132785768,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
281,"3_Timmins_E6_1_20",2008,212,"3_Timmins",48.468117,-81.351663,110,64,854.045359801414,510.588134095745,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
282,"3_Timmins_J10_1_21",2008,221,"3_Timmins",48.468117,-81.351663,110,73,854.045359801414,600.513981660334,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
283,"3_Timmins_A16_1_22",2008,207,"3_Timmins",48.468117,-81.351663,110,59,854.045359801414,463.574287186143,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
284,"3_Timmins_E23_1_23",2008,216,"3_Timmins",48.468117,-81.351663,110,68,854.045359801414,549.766751042255,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
285,"3_Timmins_C27_2_3",2008,233,"3_Timmins",48.468117,-81.351663,110,85,854.045359801414,687.652593694434,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
286,"3_Timmins_S10_2_4",2008,250,"3_Timmins",48.468117,-81.351663,110,102,854.045359801414,826.865668602163,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
287,"3_Timmins_A18_2_7",2008,207,"3_Timmins",48.468117,-81.351663,110,59,854.045359801414,463.574287186143,7.7640487254674,10.159139730908,-0.243457246020089,-0.449604941978248,3
