"Pop_Code","Plant_ID","Year","yday","Site","Latitude","Longitude","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns"
27,"1_BEF_C19_2_5",2008,176,"1_BEF",39.059479,-78.059835,193.088415857979,69.8243322636563,2087.46795481027,638.114527673547,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
28,"1_BEF_E2_2_6",2008,178,"1_BEF",39.059479,-78.059835,193.088415857979,71.8243322636563,2087.46795481027,665.504588309859,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
29,"1_BEF_J24_2_7",2008,183,"1_BEF",39.059479,-78.059835,193.088415857979,76.8243322636563,2087.46795481027,743.154499382728,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
30,"1_BEF_C19_2_8",2008,178,"1_BEF",39.059479,-78.059835,193.088415857979,71.8243322636563,2087.46795481027,665.504588309859,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
31,"1_BEF_T15_2_9",2008,193,"1_BEF",39.059479,-78.059835,193.088415857979,86.8243322636563,2087.46795481027,889.702083533339,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
32,"1_BEF_A6_2_10",2008,168,"1_BEF",39.059479,-78.059835,193.088415857979,61.8243322636563,2087.46795481027,545.694926022969,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
33,"1_BEF_S23_2_11",2008,193,"1_BEF",39.059479,-78.059835,193.088415857979,86.8243322636563,2087.46795481027,889.702083533339,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
34,"1_BEF_J7_2_12",2008,190,"1_BEF",39.059479,-78.059835,193.088415857979,83.8243322636563,2087.46795481027,841.892141061605,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
35,"1_BEF_T1_2_13",2008,183,"1_BEF",39.059479,-78.059835,193.088415857979,76.8243322636563,2087.46795481027,743.154499382728,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
36,"1_BEF_E15_2_14",2008,164,"1_BEF",39.059479,-78.059835,193.088415857979,57.8243322636563,2087.46795481027,485.024535166496,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
37,"1_BEF_E11_2_15",2008,174,"1_BEF",39.059479,-78.059835,193.088415857979,67.8243322636563,2087.46795481027,612.68005578363,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
38,"1_BEF_E15_2_16",2008,181,"1_BEF",39.059479,-78.059835,193.088415857979,74.8243322636563,2087.46795481027,716.912854505614,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
39,"1_BEF_E12_2_17",2008,176,"1_BEF",39.059479,-78.059835,193.088415857979,69.8243322636563,2087.46795481027,638.114527673547,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
40,"1_BEF_J1_2_18",2008,193,"1_BEF",39.059479,-78.059835,193.088415857979,86.8243322636563,2087.46795481027,889.702083533339,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
41,"1_BEF_C30_2_20",2008,178,"1_BEF",39.059479,-78.059835,193.088415857979,71.8243322636563,2087.46795481027,665.504588309859,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
42,"1_BEF_C28_2_21",2008,169,"1_BEF",39.059479,-78.059835,193.088415857979,62.8243322636563,2087.46795481027,557.599506921993,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
43,"1_BEF_S19_2_22",2008,195,"1_BEF",39.059479,-78.059835,193.088415857979,88.8243322636563,2087.46795481027,922.275800555274,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
44,"1_BEF_A20_2_23",2008,176,"1_BEF",39.059479,-78.059835,193.088415857979,69.8243322636563,2087.46795481027,638.114527673547,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
45,"1_BEF_E17_3_1",2008,167,"1_BEF",39.059479,-78.059835,193.088415857979,60.8243322636563,2087.46795481027,532.174877445041,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
46,"1_BEF_E30_3_2",2008,172,"1_BEF",39.059479,-78.059835,193.088415857979,65.8243322636563,2087.46795481027,586.568246677125,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
47,"1_BEF_A15_3_3",2008,185,"1_BEF",39.059479,-78.059835,193.088415857979,78.8243322636563,2087.46795481027,768.386507158742,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
48,"1_BEF_C18_3_4",2008,171,"1_BEF",39.059479,-78.059835,193.088415857979,64.8243322636563,2087.46795481027,576.586608218277,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
49,"1_BEF_J18_3_6",2008,205,"1_BEF",39.059479,-78.059835,193.088415857979,98.8243322636563,2087.46795481027,1086.78196385551,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
50,"1_BEF_J25_3_7",2008,178,"1_BEF",39.059479,-78.059835,193.088415857979,71.8243322636563,2087.46795481027,665.504588309859,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
51,"1_BEF_E2_3_8",2008,190,"1_BEF",39.059479,-78.059835,193.088415857979,83.8243322636563,2087.46795481027,841.892141061605,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
52,"1_BEF_T6_3_9",2008,187,"1_BEF",39.059479,-78.059835,193.088415857979,80.8243322636563,2087.46795481027,797.296105783039,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
53,"1_BEF_C11_3_10",2008,185,"1_BEF",39.059479,-78.059835,193.088415857979,78.8243322636563,2087.46795481027,768.386507158742,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
54,"1_BEF_C13_3_11",2008,176,"1_BEF",39.059479,-78.059835,193.088415857979,69.8243322636563,2087.46795481027,638.114527673547,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
55,"1_BEF_C22_3_12",2008,171,"1_BEF",39.059479,-78.059835,193.088415857979,64.8243322636563,2087.46795481027,576.586608218277,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
56,"1_BEF_E27_3_13",2008,176,"1_BEF",39.059479,-78.059835,193.088415857979,69.8243322636563,2087.46795481027,638.114527673547,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
57,"1_BEF_S1_3_14",2008,190,"1_BEF",39.059479,-78.059835,193.088415857979,83.8243322636563,2087.46795481027,841.892141061605,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
58,"1_BEF_J22_3_15",2008,183,"1_BEF",39.059479,-78.059835,193.088415857979,76.8243322636563,2087.46795481027,743.154499382728,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
59,"1_BEF_J15_3_16",2008,185,"1_BEF",39.059479,-78.059835,193.088415857979,78.8243322636563,2087.46795481027,768.386507158742,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
60,"1_BEF_J9_3_17",2008,185,"1_BEF",39.059479,-78.059835,193.088415857979,78.8243322636563,2087.46795481027,768.386507158742,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
61,"1_BEF_C30_3_18",2008,172,"1_BEF",39.059479,-78.059835,193.088415857979,65.8243322636563,2087.46795481027,586.568246677125,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
62,"1_BEF_S2_3_19",2008,208,"1_BEF",39.059479,-78.059835,193.088415857979,101.824332263656,2087.46795481027,1126.04879410263,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
63,"1_BEF_C15_3_21",2008,178,"1_BEF",39.059479,-78.059835,193.088415857979,71.8243322636563,2087.46795481027,665.504588309859,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
64,"1_BEF_J17_3_22",2008,178,"1_BEF",39.059479,-78.059835,193.088415857979,71.8243322636563,2087.46795481027,665.504588309859,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
65,"1_BEF_C17_4_2",2008,163,"1_BEF",39.059479,-78.059835,193.088415857979,56.8243322636563,2087.46795481027,470.538478837638,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
66,"1_BEF_S4_4_4",2008,193,"1_BEF",39.059479,-78.059835,193.088415857979,86.8243322636563,2087.46795481027,889.702083533339,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
67,"1_BEF_S23_4_5",2008,193,"1_BEF",39.059479,-78.059835,193.088415857979,86.8243322636563,2087.46795481027,889.702083533339,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
68,"1_BEF_S2_4_6",2008,205,"1_BEF",39.059479,-78.059835,193.088415857979,98.8243322636563,2087.46795481027,1086.78196385551,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
69,"1_BEF_C2_4_7",2008,168,"1_BEF",39.059479,-78.059835,193.088415857979,61.8243322636563,2087.46795481027,545.694926022969,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
70,"1_BEF_A2_4_8",2008,173,"1_BEF",39.059479,-78.059835,193.088415857979,66.8243322636563,2087.46795481027,598.933853310597,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
71,"1_BEF_E30_4_9",2008,171,"1_BEF",39.059479,-78.059835,193.088415857979,64.8243322636563,2087.46795481027,576.586608218277,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
72,"1_BEF_J7_4_10",2008,187,"1_BEF",39.059479,-78.059835,193.088415857979,80.8243322636563,2087.46795481027,797.296105783039,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
73,"1_BEF_E17_4_11",2008,169,"1_BEF",39.059479,-78.059835,193.088415857979,62.8243322636563,2087.46795481027,557.599506921993,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
74,"1_BEF_E12_4_12",2008,173,"1_BEF",39.059479,-78.059835,193.088415857979,66.8243322636563,2087.46795481027,598.933853310597,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
75,"1_BEF_J3_4_13",2008,193,"1_BEF",39.059479,-78.059835,193.088415857979,86.8243322636563,2087.46795481027,889.702083533339,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
76,"1_BEF_C2_4_14",2008,168,"1_BEF",39.059479,-78.059835,193.088415857979,61.8243322636563,2087.46795481027,545.694926022969,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
77,"1_BEF_T14_4_15",2008,193,"1_BEF",39.059479,-78.059835,193.088415857979,86.8243322636563,2087.46795481027,889.702083533339,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
78,"1_BEF_C17_4_16",2008,176,"1_BEF",39.059479,-78.059835,193.088415857979,69.8243322636563,2087.46795481027,638.114527673547,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
79,"1_BEF_J28_4_17",2008,183,"1_BEF",39.059479,-78.059835,193.088415857979,76.8243322636563,2087.46795481027,743.154499382728,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
80,"1_BEF_A18_4_18",2008,166,"1_BEF",39.059479,-78.059835,193.088415857979,59.8243322636563,2087.46795481027,516.926404860853,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
81,"1_BEF_C15_4_19",2008,171,"1_BEF",39.059479,-78.059835,193.088415857979,64.8243322636563,2087.46795481027,576.586608218277,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
82,"1_BEF_E6_4_20",2008,174,"1_BEF",39.059479,-78.059835,193.088415857979,67.8243322636563,2087.46795481027,612.68005578363,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
83,"1_BEF_E23_4_21",2008,173,"1_BEF",39.059479,-78.059835,193.088415857979,66.8243322636563,2087.46795481027,598.933853310597,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
84,"1_BEF_T15_4_22",2008,190,"1_BEF",39.059479,-78.059835,193.088415857979,83.8243322636563,2087.46795481027,841.892141061605,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
85,"1_BEF_S10_4_23",2008,193,"1_BEF",39.059479,-78.059835,193.088415857979,86.8243322636563,2087.46795481027,889.702083533339,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
86,"1_BEF_T11_5_1",2008,190,"1_BEF",39.059479,-78.059835,193.088415857979,83.8243322636563,2087.46795481027,841.892141061605,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
87,"1_BEF_J10_5_2",2008,193,"1_BEF",39.059479,-78.059835,193.088415857979,86.8243322636563,2087.46795481027,889.702083533339,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
88,"1_BEF_S1_5_3",2008,195,"1_BEF",39.059479,-78.059835,193.088415857979,88.8243322636563,2087.46795481027,922.275800555274,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
89,"1_BEF_S12_5_4",2008,187,"1_BEF",39.059479,-78.059835,193.088415857979,80.8243322636563,2087.46795481027,797.296105783039,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
90,"1_BEF_J22_5_5",2008,178,"1_BEF",39.059479,-78.059835,193.088415857979,71.8243322636563,2087.46795481027,665.504588309859,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
91,"1_BEF_J26_5_6",2008,180,"1_BEF",39.059479,-78.059835,193.088415857979,73.8243322636563,2087.46795481027,700.171863961008,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
92,"1_BEF_C14_5_7",2008,173,"1_BEF",39.059479,-78.059835,193.088415857979,66.8243322636563,2087.46795481027,598.933853310597,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
93,"1_BEF_E18_5_8",2008,164,"1_BEF",39.059479,-78.059835,193.088415857979,57.8243322636563,2087.46795481027,485.024535166496,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
94,"1_BEF_A6_5_9",2008,174,"1_BEF",39.059479,-78.059835,193.088415857979,67.8243322636563,2087.46795481027,612.68005578363,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
95,"1_BEF_S22_5_10",2008,195,"1_BEF",39.059479,-78.059835,193.088415857979,88.8243322636563,2087.46795481027,922.275800555274,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
96,"1_BEF_S13_5_11",2008,198,"1_BEF",39.059479,-78.059835,193.088415857979,91.8243322636563,2087.46795481027,966.257357773036,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
97,"1_BEF_J11_5_12",2008,181,"1_BEF",39.059479,-78.059835,193.088415857979,74.8243322636563,2087.46795481027,716.912854505614,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
98,"1_BEF_E13_5_13",2008,178,"1_BEF",39.059479,-78.059835,193.088415857979,71.8243322636563,2087.46795481027,665.504588309859,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
99,"1_BEF_E16_5_14",2008,166,"1_BEF",39.059479,-78.059835,193.088415857979,59.8243322636563,2087.46795481027,516.926404860853,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
100,"1_BEF_E16_5_15",2008,171,"1_BEF",39.059479,-78.059835,193.088415857979,64.8243322636563,2087.46795481027,576.586608218277,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
101,"1_BEF_S6_5_16",2008,187,"1_BEF",39.059479,-78.059835,193.088415857979,80.8243322636563,2087.46795481027,797.296105783039,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
102,"1_BEF_S20_5_17",2008,187,"1_BEF",39.059479,-78.059835,193.088415857979,80.8243322636563,2087.46795481027,797.296105783039,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
103,"1_BEF_J15_5_18",2008,183,"1_BEF",39.059479,-78.059835,193.088415857979,76.8243322636563,2087.46795481027,743.154499382728,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
104,"1_BEF_A22_5_19",2008,171,"1_BEF",39.059479,-78.059835,193.088415857979,64.8243322636563,2087.46795481027,576.586608218277,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
105,"1_BEF_S20_5_20",2008,195,"1_BEF",39.059479,-78.059835,193.088415857979,88.8243322636563,2087.46795481027,922.275800555274,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
106,"1_BEF_J17_5_21",2008,181,"1_BEF",39.059479,-78.059835,193.088415857979,74.8243322636563,2087.46795481027,716.912854505614,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
107,"1_BEF_S9_5_22",2008,198,"1_BEF",39.059479,-78.059835,193.088415857979,91.8243322636563,2087.46795481027,966.257357773036,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
108,"1_BEF_J10_6_1",2008,183,"1_BEF",39.059479,-78.059835,193.088415857979,76.8243322636563,2087.46795481027,743.154499382728,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
109,"1_BEF_A22_6_2",2008,179,"1_BEF",39.059479,-78.059835,193.088415857979,72.8243322636563,2087.46795481027,682.907924988188,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
110,"1_BEF_T1_6_3",2008,178,"1_BEF",39.059479,-78.059835,193.088415857979,71.8243322636563,2087.46795481027,665.504588309859,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
111,"1_BEF_J21_6_4",2008,190,"1_BEF",39.059479,-78.059835,193.088415857979,83.8243322636563,2087.46795481027,841.892141061605,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
112,"1_BEF_J18_6_5",2008,187,"1_BEF",39.059479,-78.059835,193.088415857979,80.8243322636563,2087.46795481027,797.296105783039,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
113,"1_BEF_T14_6_6",2008,190,"1_BEF",39.059479,-78.059835,193.088415857979,83.8243322636563,2087.46795481027,841.892141061605,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
114,"1_BEF_C29_6_7",2008,183,"1_BEF",39.059479,-78.059835,193.088415857979,76.8243322636563,2087.46795481027,743.154499382728,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
115,"1_BEF_A20_6_8",2008,176,"1_BEF",39.059479,-78.059835,193.088415857979,69.8243322636563,2087.46795481027,638.114527673547,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
116,"1_BEF_T10_6_9",2008,183,"1_BEF",39.059479,-78.059835,193.088415857979,76.8243322636563,2087.46795481027,743.154499382728,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
117,"1_BEF_E25_6_10",2008,190,"1_BEF",39.059479,-78.059835,193.088415857979,83.8243322636563,2087.46795481027,841.892141061605,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
118,"1_BEF_E18_6_11",2008,166,"1_BEF",39.059479,-78.059835,193.088415857979,59.8243322636563,2087.46795481027,516.926404860853,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
119,"1_BEF_J25_6_12",2008,187,"1_BEF",39.059479,-78.059835,193.088415857979,80.8243322636563,2087.46795481027,797.296105783039,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
120,"1_BEF_S4_6_13",2008,193,"1_BEF",39.059479,-78.059835,193.088415857979,86.8243322636563,2087.46795481027,889.702083533339,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
121,"1_BEF_A2_6_14",2008,164,"1_BEF",39.059479,-78.059835,193.088415857979,57.8243322636563,2087.46795481027,485.024535166496,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
122,"1_BEF_T2_6_15",2008,193,"1_BEF",39.059479,-78.059835,193.088415857979,86.8243322636563,2087.46795481027,889.702083533339,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
123,"1_BEF_T2_6_16",2008,195,"1_BEF",39.059479,-78.059835,193.088415857979,88.8243322636563,2087.46795481027,922.275800555274,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
124,"1_BEF_E3_6_17",2008,178,"1_BEF",39.059479,-78.059835,193.088415857979,71.8243322636563,2087.46795481027,665.504588309859,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
125,"1_BEF_C28_6_18",2008,183,"1_BEF",39.059479,-78.059835,193.088415857979,76.8243322636563,2087.46795481027,743.154499382728,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
126,"1_BEF_J3_6_19",2008,187,"1_BEF",39.059479,-78.059835,193.088415857979,80.8243322636563,2087.46795481027,797.296105783039,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
127,"1_BEF_J9_6_20",2008,183,"1_BEF",39.059479,-78.059835,193.088415857979,76.8243322636563,2087.46795481027,743.154499382728,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
128,"1_BEF_C29_6_21",2008,173,"1_BEF",39.059479,-78.059835,193.088415857979,66.8243322636563,2087.46795481027,598.933853310597,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
129,"1_BEF_A16_6_22",2008,178,"1_BEF",39.059479,-78.059835,193.088415857979,71.8243322636563,2087.46795481027,665.504588309859,10.849252575627,23.1908282486835,-0.373614024297973,-0.652362648167615,20
130,"2_KSR_T9_1_1",2008,215,"2_KSR",44.027957,-79.541863,169.541115175851,110.717331412596,1439.82873460372,925.546934278529,8.47162631087889,20.9834222245154,-0.151983836018814,-0.820208325408683,11
131,"2_KSR_C14_1_2",2008,192,"2_KSR",44.027957,-79.541863,169.541115175851,87.7173314125961,1439.82873460372,635.699075184103,8.47162631087889,20.9834222245154,-0.151983836018814,-0.820208325408683,11
132,"2_KSR_J15_1_3",2008,205,"2_KSR",44.027957,-79.541863,169.541115175851,100.717331412596,1439.82873460372,803.266840958765,8.47162631087889,20.9834222245154,-0.151983836018814,-0.820208325408683,11
